Date,Open,High,Low,Close
21-Nov-17,10329.25,10358.7,10315.05,10326.9
22-Nov-17,10350.8,10368.7,10309.55,10342.3
23-Nov-17,10358.45,10374.3,10307.3,10348.75
24-Nov-17,10366.8,10404.5,10362.25,10389.7
27-Nov-17,10361.05,10407.15,10340.2,10399.55
28-Nov-17,10387.9,10409.55,10355.2,10370.25
29-Nov-17,10376.65,10392.95,10345.9,10361.3
30-Nov-17,10332.7,10332.7,10211.25,10226.55
01-Dec-17,10263.7,10272.7,10108.55,10121.8
04-Dec-17,10175.05,10179.2,10095.7,10127.75
05-Dec-17,10118.25,10147.95,10069.1,10118.25
06-Dec-17,10088.8,10104.2,10033.35,10044.1
07-Dec-17,10063.45,10182.65,10061.9,10166.7
08-Dec-17,10198.45,10270.85,10195.25,10265.65
11-Dec-17,10310.5,10329.2,10282.05,10322.25
12-Dec-17,10324.9,10326.1,10230.2,10240.15
13-Dec-17,10236.6,10296.55,10169.85,10192.95
14-Dec-17,10229.3,10276.1,10141.55,10252.1
15-Dec-17,10345.65,10373.1,10319.65,10333.25
18-Dec-17,10263.1,10443.55,10074.8,10388.75
19-Dec-17,10414.8,10472.2,10406,10463.2
20-Dec-17,10494.4,10494.45,10437.15,10444.2
21-Dec-17,10473.95,10473.95,10426.9,10440.3
22-Dec-17,10457.3,10501.1,10448.25,10493
26-Dec-17,10512.3,10545.45,10477.95,10531.5
27-Dec-17,10531.05,10552.4,10469.25,10490.75
28-Dec-17,10498.2,10534.55,10460.45,10477.9
29-Dec-17,10492.35,10538.7,10488.65,10530.7
01-Jan-18,10531.7,10537.85,10423.1,10435.55
02-Jan-18,10477.55,10495.2,10404.65,10442.2
03-Jan-18,10482.65,10503.6,10429.55,10443.2
04-Jan-18,10469.4,10513,10441.45,10504.8
05-Jan-18,10534.25,10566.1,10520.1,10558.85
08-Jan-18,10591.7,10631.2,10588.55,10623.6
09-Jan-18,10645.1,10659.15,10603.6,10637
10-Jan-18,10652.05,10655.5,10592.7,10632.2
11-Jan-18,10637.05,10664.6,10612.35,10651.2
12-Jan-18,10682.55,10690.4,10597.1,10681.25
15-Jan-18,10718.5,10782.65,10713.8,10741.55
16-Jan-18,10761.5,10762.35,10687.85,10700.45
17-Jan-18,10702.45,10803,10666.75,10788.55
18-Jan-18,10873.4,10887.5,10782.4,10817
19-Jan-18,10829.2,10906.85,10793.9,10894.7
22-Jan-18,10883.2,10975.1,10881.4,10966.2
23-Jan-18,10997.4,11092.9,10994.55,11083.7
24-Jan-18,11069.35,11110.1,11046.15,11086
25-Jan-18,11095.6,11095.6,11009.2,11069.65
29-Jan-18,11079.35,11171.55,11075.95,11130.4
30-Jan-18,11120.85,11121.1,11033.9,11049.65
31-Jan-18,11018.8,11058.5,10979.3,11027.7
01-Feb-18,11044.55,11117.35,10878.8,11016.9
02-Feb-18,10938.2,10954.95,10736.1,10760.6
05-Feb-18,10604.3,10702.75,10586.8,10666.55
06-Feb-18,10295.15,10594.15,10276.3,10498.25
07-Feb-18,10607.2,10614,10446.4,10476.7
08-Feb-18,10518.5,10637.8,10479.55,10576.85
09-Feb-18,10416.5,10480.2,10398.2,10454.95
12-Feb-18,10518.2,10555.5,10485.4,10539.75
14-Feb-18,10585.75,10590.55,10456.65,10500.9
15-Feb-18,10537.9,10618.1,10511.05,10545.5
16-Feb-18,10596.2,10612.9,10434.05,10452.3
19-Feb-18,10488.9,10489.35,10302.75,10378.4
20-Feb-18,10391,10429.35,10347.65,10360.4
21-Feb-18,10426,10426.1,10349.6,10397.45
22-Feb-18,10354.35,10397.55,10340.65,10382.7
23-Feb-18,10408.1,10499.1,10396.65,10491.05
26-Feb-18,10526.55,10592.95,10520.2,10582.6
27-Feb-18,10615.2,10631.65,10537.25,10554.3
28-Feb-18,10488.95,10535.5,10461.55,10492.85
01-Mar-18,10479.95,10525.5,10447.15,10458.35
05-Mar-18,10428.3,10428.7,10323.9,10358.85
06-Mar-18,10420.5,10441.35,10215.9,10249.25
07-Mar-18,10232.95,10243.35,10141.55,10154.2
08-Mar-18,10216.25,10270.35,10146.4,10242.65
09-Mar-18,10271.3,10296.7,10211.9,10226.85
12-Mar-18,10301.6,10433.65,10295.45,10421.4
13-Mar-18,10389.5,10478.6,10377.85,10426.85
14-Mar-18,10393.05,10420.35,10336.3,10410.9
15-Mar-18,10405.45,10420,10346.2,10360.15
16-Mar-18,10345.15,10346.3,10180.25,10195.15
19-Mar-18,10215.35,10224.55,10075.3,10094.25
20-Mar-18,10051.55,10155.65,10049.1,10124.35
21-Mar-18,10181.95,10227.3,10132.95,10155.25
22-Mar-18,10167.5,10207.85,10105.4,10114.75
23-Mar-18,9968.8,10027.7,9951.9,9998.05
26-Mar-18,9989.15,10143.5,9958.55,10130.65
27-Mar-18,10188,10207.9,10139.65,10184.15
28-Mar-18,10143.6,10158.35,10096.9,10113.7
02-Apr-18,10151.65,10220.1,10127.75,10211.8
03-Apr-18,10186.85,10255.35,10171.05,10245
04-Apr-18,10274.6,10279.85,10111.3,10128.4
05-Apr-18,10228.45,10331.8,10227.45,10325.15
06-Apr-18,10322.75,10350.45,10290.85,10331.6
09-Apr-18,10333.7,10397.7,10328.5,10379.35
10-Apr-18,10412.9,10424.85,10381.5,10402.25
11-Apr-18,10428.15,10428.15,10355.6,10417.15
12-Apr-18,10410.65,10469.9,10395.25,10458.65
13-Apr-18,10495.3,10519.9,10451.45,10480.6
16-Apr-18,10398.3,10540.15,10396.35,10528.35
17-Apr-18,10557.3,10560.45,10495.65,10548.7
18-Apr-18,10578.9,10594.2,10509.7,10526.2
19-Apr-18,10563.65,10572.2,10546.2,10565.3
20-Apr-18,10560.35,10582.35,10527.45,10564.05
23-Apr-18,10592.8,10638.35,10514.95,10584.7
24-Apr-18,10578.1,10636.8,10569,10614.35
25-Apr-18,10612.4,10612.6,10536.45,10570.55
26-Apr-18,10586.5,10628.4,10559.65,10617.8
27-Apr-18,10651.65,10719.8,10647.55,10692.3
30-Apr-18,10705.75,10759,10704.6,10739.35
02-May-18,10783.85,10784.65,10689.8,10718.05
03-May-18,10720.15,10720.6,10647.45,10679.65
04-May-18,10700.45,10700.45,10601.6,10618.25
07-May-18,10653.15,10725.65,10635.65,10715.5
08-May-18,10757.9,10758.55,10689.4,10717.8
09-May-18,10693.35,10766.25,10689.85,10741.7
10-May-18,10779.65,10785.55,10705,10716.55
11-May-18,10741.95,10812.05,10724.45,10806.5
14-May-18,10815.15,10834.85,10774.75,10806.6
15-May-18,10812.6,10929.2,10781.4,10801.85
16-May-18,10751.95,10790.45,10699.7,10741.1
17-May-18,10775.6,10777.25,10664.5,10682.7
18-May-18,10671.85,10674.95,10589.1,10596.4
21-May-18,10616.7,10621.7,10505.8,10516.7
22-May-18,10518.45,10558.6,10490.55,10536.7
23-May-18,10521.1,10533.55,10417.8,10430.35
24-May-18,10464.85,10535.15,10419.8,10513.85
25-May-18,10533.05,10628.05,10524,10605.15
28-May-18,10648.35,10709.8,10640.55,10688.65
29-May-18,10689.4,10717.25,10616.1,10633.3
30-May-18,10579,10648.7,10558.45,10614.35
31-May-18,10670.1,10763.8,10620.4,10736.15
01-Jun-18,10738.45,10764.75,10681.5,10696.2
04-Jun-18,10765.95,10770.3,10618.35,10628.5
05-Jun-18,10630.7,10633.15,10550.9,10593.15
06-Jun-18,10603.45,10698.35,10587.5,10684.65
07-Jun-18,10722.6,10818,10722.6,10768.35
08-Jun-18,10736.4,10779.45,10709.05,10767.65
11-Jun-18,10781.85,10850.55,10777.05,10786.95
12-Jun-18,10816.15,10856.55,10789.4,10842.85
13-Jun-18,10887.5,10893.25,10842.65,10856.7
14-Jun-18,10832.9,10833.7,10773.55,10808.05
15-Jun-18,10808.65,10834,10755.4,10817.7
18-Jun-18,10830.2,10830.2,10787.35,10799.85
19-Jun-18,10789.45,10789.45,10701.2,10710.45
20-Jun-18,10734.65,10781.8,10724.05,10772.05
21-Jun-18,10808.45,10809.6,10725.9,10741.1
22-Jun-18,10742.7,10837,10710.45,10821.85
25-Jun-18,10822.9,10831.05,10753.05,10762.45
26-Jun-18,10742.7,10805.25,10732.55,10769.15
27-Jun-18,10785.5,10785.5,10652.4,10671.4
28-Jun-18,10660.8,10674.2,10557.7,10589.1
29-Jun-18,10612.85,10723.05,10612.35,10714.3
02-Jul-18,10732.35,10736.15,10604.65,10657.3
03-Jul-18,10668.6,10713.3,10630.25,10699.9
04-Jul-18,10715,10777.15,10677.75,10769.9
05-Jul-18,10786.05,10786.05,10726.25,10749.75
06-Jul-18,10744.15,10816.35,10735.05,10772.65
09-Jul-18,10838.3,10860.35,10807.15,10852.9
10-Jul-18,10902.75,10956.9,10876.65,10947.25
11-Jul-18,10956.4,10976.65,10923,10948.3
12-Jul-18,11006.95,11078.3,10999.65,11023.2
13-Jul-18,11056.9,11071.35,10999.75,11018.9
16-Jul-18,11018.95,11019.5,10926.25,10936.85
17-Jul-18,10939.65,11018.5,10925.6,11008.05
18-Jul-18,11060.2,11076.2,10956.3,10980.45
19-Jul-18,10999.5,11006.5,10935.45,10957.1
20-Jul-18,10963.5,11030.25,10946.2,11010.2
23-Jul-18,11019.85,11093.4,11010.95,11084.75
24-Jul-18,11109,11143.4,11092.5,11134.3
25-Jul-18,11148.4,11157.15,11113.25,11132
26-Jul-18,11132.95,11185.85,11125.7,11167.3
27-Jul-18,11232.75,11283.4,11210.25,11278.35
30-Jul-18,11296.65,11328.1,11261.45,11319.55
31-Jul-18,11311.05,11366,11267.75,11356.5
01-Aug-18,11359.8,11390.55,11313.55,11346.2
02-Aug-18,11328.9,11328.9,11234.95,11244.7
03-Aug-18,11297.8,11368,11294.55,11360.8
06-Aug-18,11401.5,11427.65,11370.6,11387.1
07-Aug-18,11423.15,11428.95,11359.7,11389.45
08-Aug-18,11412.5,11459.95,11379.3,11450
09-Aug-18,11493.25,11495.2,11454.1,11470.7
10-Aug-18,11474.95,11478.75,11419.65,11429.5
13-Aug-18,11369.6,11406.3,11340.3,11355.75
14-Aug-18,11381.7,11452.45,11370.8,11435.1
16-Aug-18,11397.15,11449.85,11366.25,11385.05
17-Aug-18,11437.15,11486.45,11431.8,11470.75
20-Aug-18,11502.1,11565.3,11499.65,11551.75
21-Aug-18,11576.2,11581.75,11539.6,11570.9
23-Aug-18,11620.7,11620.7,11546.7,11582.75
24-Aug-18,11566.6,11604.6,11532,11557.1
27-Aug-18,11605.85,11700.95,11595.6,11691.95
28-Aug-18,11731.95,11760.2,11710.5,11738.5
29-Aug-18,11744.95,11753.2,11678.85,11691.9
30-Aug-18,11694.75,11698.8,11639.7,11676.8
31-Aug-18,11675.85,11727.65,11640.1,11680.5
03-Sep-18,11751.8,11751.8,11567.4,11582.35
04-Sep-18,11598.75,11602.55,11496.85,11520.3
